"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext","mc_start","mc_end","mc"
6167,2016,"November","2016 NSC Examinations (Oct/Nov)","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=7xsZy2s-6D0%3d&tabid=1508&portalid=0&mid=6167","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2016 November Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
4432,2016,"February","2016 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=3Cu6mulXgnc%3d&tabid=1000&portalid=0&mid=4432","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2016 February Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
4432,2016,"February","2016 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=WqKtF2Liq84%3d&tabid=1000&portalid=0&mid=4432","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2016 February Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
4432,2016,"February","2016 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=t1Fs0LRu4Y0%3d&tabid=1000&portalid=0&mid=4432","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2016 February Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
4432,2016,"February","2016 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=b_wkqBG2qNw%3d&tabid=1000&portalid=0&mid=4432","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2016 February Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
4276,2015,"November","2015 November NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=zIUdRQwIiXc%3d&tabid=979&portalid=0&mid=4276","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
4276,2015,"November","2015 November NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=i6HDfuaHw8w%3d&tabid=979&portalid=0&mid=4276","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
4276,2015,"November","2015 November NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=XEVvjvN-Vt0%3d&tabid=979&portalid=0&mid=4276","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
4276,2015,"November","2015 November NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=715CFLPp71E%3d&tabid=979&portalid=0&mid=4276","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
2921,2015,"February","2015 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Ui75fcUqb6U%3d&tabid=730&portalid=0&mid=2921","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2921,2015,"February","2015 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=7jgZJQABCpQ%3d&tabid=730&portalid=0&mid=2921","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2921,2015,"February","2015 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=uSRTbaBc1Wk%3d&tabid=730&portalid=0&mid=2921","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
2921,2015,"February","2015 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=iAnHxbsdxj4%3d&tabid=730&portalid=0&mid=2921","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1531,2014,"November","2014 November NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=hIHAGxOa4zQ%3d&tabid=568&portalid=0&mid=1531","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1531,2014,"November","2014 November NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=sE-cDLYqvwA%3d&tabid=568&portalid=0&mid=1531","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1531,2014,"November","2014 November NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=8se8kEP4nbU%3d&tabid=568&portalid=0&mid=1531","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1531,2014,"November","2014 November NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=W8RXCvTl2EU%3d&tabid=568&portalid=0&mid=1531","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1660,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=76cceCd0YrU%3d&tabid=584&portalid=0&mid=1660","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1660,2014,"February","2014 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Z44OjOT2VFQ%3d&tabid=584&portalid=0&mid=1660","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1660,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=BBA96IrfYXg%3d&tabid=584&portalid=0&mid=1660","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1660,2014,"February","2014 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=NzsCdpes8O4%3d&tabid=584&portalid=0&mid=1660","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1879,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=rZO2swd395E%3d&tabid=607&portalid=0&mid=1879","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1879,2013,"November","2013 November NSC Examination Papers ","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=mKNGpBYVjFg%3d&tabid=607&portalid=0&mid=1879","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1879,2013,"November","2013 November NSC Examination Papers ","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=CU2TUcqUXgY%3d&tabid=607&portalid=0&mid=1879","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1879,2013,"November","2013 November NSC Examination Papers ","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=NqHWXHeHUZI%3d&tabid=607&portalid=0&mid=1879","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 November Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1927,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=kpNlB7Dq44E%3d&tabid=610&portalid=0&mid=1927","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1927,2013,"February","2013 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=rs3sCHzQRMQ%3d&tabid=610&portalid=0&mid=1927","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1927,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=J06zrE9jE8Q%3d&tabid=610&portalid=0&mid=1927","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1927,2013,"February","2013 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=YiRN8ZMnXJs%3d&tabid=610&portalid=0&mid=1927","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
2348,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=n7WHn0grvXI%3d&tabid=649&portalid=0&mid=2348","consumer studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Consumer Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2348,2012,"February","2012 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=b6U-zAw1bCQ%3d&tabid=649&portalid=0&mid=2348","consumer studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Consumer Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2348,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=-c5SWoRnRMI%3d&tabid=649&portalid=0&mid=2348","consumer studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Consumer Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
2348,2012,"February","2012 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=6l33I7oVTxM%3d&tabid=649&portalid=0&mid=2348","consumer studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Consumer Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12307,2023,"May","2023 May/June NSC/SC Exam Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=O2GoSJvP-Ak%3d&tabid=4504&portalid=0&mid=12307","economics","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Economics paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
12307,2023,"May","2023 May/June NSC/SC Exam Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Xo-hfK8CiqM%3d&tabid=4504&portalid=0&mid=12307","economics","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Economics paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12671,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=7uMLntYoEhk%3d&tabid=4682&portalid=0&mid=12671","economics","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Economics paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
12671,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=L1YN5uHBXxo%3d&tabid=4682&portalid=0&mid=12671","economics","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Economics paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
12671,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=5Vt2gqf0yWk%3d&tabid=4682&portalid=0&mid=12671","economics","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Economics paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
12671,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Dlshc30RtYk%3d&tabid=4682&portalid=0&mid=12671","economics","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Economics paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10976,2022,"November","2022 NSC November Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=iBVbXBdZ6ck%3d&tabid=3294&portalid=0&mid=10976","economics","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Economics paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10976,2022,"November","2022 NSC November Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZbwLwi4Nbbk%3d&tabid=3294&portalid=0&mid=10976","economics","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Economics paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10565,2022,"May","2022 May/June NSC/SC Exam Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=WtSxPQxpzTw%3d&tabid=3138&portalid=0&mid=10565","economics","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Economics paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10565,2022,"May","2022 May/June NSC/SC Exam Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=PPnM57dK994%3d&tabid=3138&portalid=0&mid=10565","economics","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Economics paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10565,2022,"May","2022 May/June NSC/SC Exam Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=wIex7_RWrKg%3d&tabid=3138&portalid=0&mid=10565","economics","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Economics paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10565,2022,"May","2022 May/June NSC/SC Exam Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=zf3Znm1qSxA%3d&tabid=3138&portalid=0&mid=10565","economics","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Economics paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10126,2021,"November","2021 NSC November Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=hjphJpomDdk%3d&tabid=2922&portalid=0&mid=10126","economics","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Economics paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10126,2021,"November","2021 NSC November Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=VmjqYNVI-Xc%3d&tabid=2922&portalid=0&mid=10126","economics","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Economics paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10126,2021,"November","2021 NSC November Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=fu3ri8ZrDpA%3d&tabid=2922&portalid=0&mid=10126","economics","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Economics paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10126,2021,"November","2021 NSC November Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=sBCrCimV25U%3d&tabid=2922&portalid=0&mid=10126","economics","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Economics paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9906,2021,"May","2021 NSC/SC May/June Examinations","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=0qCI0Hi70hE%3d&tabid=2837&portalid=0&mid=9906","economics","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Economics paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
9906,2021,"May","2021 NSC/SC May/June Examinations","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=8wpq01Ex6Ns%3d&tabid=2837&portalid=0&mid=9906","economics","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Economics paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
9906,2021,"May","2021 NSC/SC May/June Examinations","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=cyBn34o-ROg%3d&tabid=2837&portalid=0&mid=9906","economics","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Economics paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
9906,2021,"May","2021 NSC/SC May/June Examinations","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ioKd6eIZIzU%3d&tabid=2837&portalid=0&mid=9906","economics","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Economics paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9623,2020,"November","2020 NSC and SC Exam Papers (November)","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=BkaWZ-SoQlY%3d&tabid=2702&portalid=0&mid=9623","economics","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Economics paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
