"PDF_URL","paper","Module_No","Subject_Name","Grade","Year_title","Paper_type","Paper_Language","Module_name","Year","Paper_No","subject","paper_no","regex_start","regex_end","type"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Vub_UrZiqKY%3d&tabid=1000&portalid=0&mid=4436","economics paper 2",4436,"Paper 2 (English)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xf2SH6kI0WQ%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xf2SH6kI0WQ%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xf2SH6kI0WQ%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xf2SH6kI0WQ%3d&tabid=1375&portalid=0&mid=5736","economics paper 1",5736,"Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XuMcZhVD9Qk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XuMcZhVD9Qk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XuMcZhVD9Qk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XuMcZhVD9Qk%3d&tabid=1375&portalid=0&mid=5736","economics paper 2",5736,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Economics",2016,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0yG4pokjBGs%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Memo Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0yG4pokjBGs%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Memo Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0yG4pokjBGs%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Memo Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0yG4pokjBGs%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Memo Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=81bFt70XaGw%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=81bFt70XaGw%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=81bFt70XaGw%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=81bFt70XaGw%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eA1orwqwoBc%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eA1orwqwoBc%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eA1orwqwoBc%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=eA1orwqwoBc%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=elTaRvJv6Iw%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Memo Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=elTaRvJv6Iw%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Memo Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=elTaRvJv6Iw%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Memo Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=elTaRvJv6Iw%3d&tabid=1686&portalid=0&mid=6748","economics paper 1",6748,"Memo Paper 1 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=fclga62nBhY%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=fclga62nBhY%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=fclga62nBhY%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=fclga62nBhY%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j1E0Flcmsi0%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j1E0Flcmsi0%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j1E0Flcmsi0%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j1E0Flcmsi0%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j36Hbr5hfuY%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j36Hbr5hfuY%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j36Hbr5hfuY%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=j36Hbr5hfuY%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jig9TTiD-Nc%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Memo Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jig9TTiD-Nc%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Memo Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jig9TTiD-Nc%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Memo Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=jig9TTiD-Nc%3d&tabid=1608&portalid=0&mid=6381","economics paper 2",6381,"Memo Paper 2 (Afrikaans)",12,"2017 Supplementary Examinations",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LwFLOGL7SXw%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Memo Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LwFLOGL7SXw%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Memo Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LwFLOGL7SXw%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Memo Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=LwFLOGL7SXw%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Memo Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UudY60PVQ30%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UudY60PVQ30%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UudY60PVQ30%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UudY60PVQ30%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Paper 1 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xg-aSQSwp5g%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Memo Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xg-aSQSwp5g%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Memo Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xg-aSQSwp5g%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Memo Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=xg-aSQSwp5g%3d&tabid=1686&portalid=0&mid=6748","economics paper 2",6748,"Memo Paper 2 (Afrikaans)",12,"2017 SC May - June Exam papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ZR0QqNT6g4w%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ZR0QqNT6g4w%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ZR0QqNT6g4w%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ZR0QqNT6g4w%3d&tabid=1856&portalid=0&mid=7342","economics paper 2",7342,"Paper 2 (Afrikaans)",12,"2017 NSC November past papers",NA,"Afrikaans","Economics",2017,"paper 2","Economics","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0OLPLEtmYxs%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (English)",12,"2017 Supplementary Examinations",NA,"English","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0OLPLEtmYxs%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (English)",12,"2017 Supplementary Examinations",NA,"English","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0OLPLEtmYxs%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (English)",12,"2017 Supplementary Examinations",NA,"English","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0OLPLEtmYxs%3d&tabid=1608&portalid=0&mid=6381","economics paper 1",6381,"Memo Paper 1 (English)",12,"2017 Supplementary Examinations",NA,"English","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0T5tXYv9RYE%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Memo Paper 1 (English)",12,"2017 NSC November past papers",NA,"English","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0T5tXYv9RYE%3d&tabid=1856&portalid=0&mid=7342","economics paper 1",7342,"Memo Paper 1 (English)",12,"2017 NSC November past papers",NA,"English","Economics",2017,"paper 1","Economics","Paper 1","1.1.1 ",1.2,"application/pdf"
