"Module_No.x","Exam_Year.x","Exam_Sitting.x","Title.x","Module_name.x.x","QP_URL","Module_name.y.x","Doc_Type.x","language.x","paper.x","annex.x","region.x","HL_SAL_FAL.x","control.x","DFkey2.x","DFkey","Module_No.y","Memo_URL","Module_name.y.y","DFkey2","subject","paper_no","regex_start","regex_end"
6171,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Vl-n5nLIzWo%3d&tabid=1508&portalid=0&mid=6171","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2016 November paper 1 afrikaans NA All",6171,"https://www.education.gov.za/LinkClick.aspx?fileticket=Hm9nBrsCftw%3d&tabid=1508&portalid=0&mid=6171","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
6171,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=F7DRp96JNUY%3d&tabid=1508&portalid=0&mid=6171","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2016 November paper 1 english NA All",6171,"https://www.education.gov.za/LinkClick.aspx?fileticket=td2UyEWCJBw%3d&tabid=1508&portalid=0&mid=6171","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
6171,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=LhVMrGyz5G0%3d&tabid=1508&portalid=0&mid=6171","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2016 November paper 2 afrikaans NA All",6171,"https://www.education.gov.za/LinkClick.aspx?fileticket=lhV4PCodPHE%3d&tabid=1508&portalid=0&mid=6171","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
6171,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=kLyzZL2Qmxs%3d&tabid=1508&portalid=0&mid=6171","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2016 November paper 2 english NA All",6171,"https://www.education.gov.za/LinkClick.aspx?fileticket=DBFv83Qk8m0%3d&tabid=1508&portalid=0&mid=6171","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
6381,2017,"February","2017 Feb/March NSC Exam Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=j1E0Flcmsi0%3d&tabid=1608&portalid=0&mid=6381","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2017 February paper 1 afrikaans NA All",6381,"https://www.education.gov.za/LinkClick.aspx?fileticket=j36Hbr5hfuY%3d&tabid=1608&portalid=0&mid=6381","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
6381,2017,"February","2017 Feb/March NSC Exam Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=wJTF4osCIRc%3d&tabid=1608&portalid=0&mid=6381","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2017 February paper 1 english NA All",6381,"https://www.education.gov.za/LinkClick.aspx?fileticket=0OLPLEtmYxs%3d&tabid=1608&portalid=0&mid=6381","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
6381,2017,"February","2017 Feb/March NSC Exam Papers","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=81bFt70XaGw%3d&tabid=1608&portalid=0&mid=6381","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2017 February paper 2 afrikaans NA All",6381,"https://www.education.gov.za/LinkClick.aspx?fileticket=jig9TTiD-Nc%3d&tabid=1608&portalid=0&mid=6381","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
6381,2017,"February","2017 Feb/March NSC Exam Papers","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=fm_x0uwDJkw%3d&tabid=1608&portalid=0&mid=6381","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2017 February paper 2 english NA All",6381,"https://www.education.gov.za/LinkClick.aspx?fileticket=S7FYqOMGzcE%3d&tabid=1608&portalid=0&mid=6381","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
7342,2017,"November","2017 November NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=UudY60PVQ30%3d&tabid=1856&portalid=0&mid=7342","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2017 November paper 1 afrikaans NA All",7342,"https://www.education.gov.za/LinkClick.aspx?fileticket=0yG4pokjBGs%3d&tabid=1856&portalid=0&mid=7342","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
7342,2017,"November","2017 November NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=84aEMl1hrEw%3d&tabid=1856&portalid=0&mid=7342","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2017 November paper 1 english NA All",7342,"https://www.education.gov.za/LinkClick.aspx?fileticket=0T5tXYv9RYE%3d&tabid=1856&portalid=0&mid=7342","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
7342,2017,"November","2017 November NSC Examination Papers","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZR0QqNT6g4w%3d&tabid=1856&portalid=0&mid=7342","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2017 November paper 2 afrikaans NA All",7342,"https://www.education.gov.za/LinkClick.aspx?fileticket=LwFLOGL7SXw%3d&tabid=1856&portalid=0&mid=7342","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
7342,2017,"November","2017 November NSC Examination Papers","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=OE7ghYB9Q8c%3d&tabid=1856&portalid=0&mid=7342","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2017 November paper 2 english NA All",7342,"https://www.education.gov.za/LinkClick.aspx?fileticket=tyNQyjXhW4U%3d&tabid=1856&portalid=0&mid=7342","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
7587,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=3gcmXrbZQqE%3d&tabid=1920&portalid=0&mid=7587","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2018 February paper 1 afrikaans NA All",7587,"https://www.education.gov.za/LinkClick.aspx?fileticket=zvHqRn4j-t0%3d&tabid=1920&portalid=0&mid=7587","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
7587,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=g7qfQydbAfA%3d&tabid=1920&portalid=0&mid=7587","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2018 February paper 1 english NA All",7587,"https://www.education.gov.za/LinkClick.aspx?fileticket=HNEUFWrrP4k%3d&tabid=1920&portalid=0&mid=7587","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
7587,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=5ltY74dBCb8%3d&tabid=1920&portalid=0&mid=7587","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2018 February paper 2 afrikaans NA All",7587,"https://www.education.gov.za/LinkClick.aspx?fileticket=8lvsS1iR06E%3d&tabid=1920&portalid=0&mid=7587","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
7587,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=RLBmWM0ReMA%3d&tabid=1920&portalid=0&mid=7587","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2018 February paper 2 english NA All",7587,"https://www.education.gov.za/LinkClick.aspx?fileticket=R3vZRj028zI%3d&tabid=1920&portalid=0&mid=7587","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
8254,2018,"May","2018 May/June NSC Exam Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=3uIq_9DLoSw%3d&tabid=2182&portalid=0&mid=8254","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2018 May paper 1 afrikaans NA All",8254,"https://www.education.gov.za/LinkClick.aspx?fileticket=a44B7G7LgpE%3d&tabid=2182&portalid=0&mid=8254","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
8254,2018,"May","2018 May/June NSC Exam Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=fGmi4sQXkqQ%3d&tabid=2182&portalid=0&mid=8254","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2018 May paper 1 english NA All",8254,"https://www.education.gov.za/LinkClick.aspx?fileticket=_4qMC6xePLg%3d&tabid=2182&portalid=0&mid=8254","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
8254,2018,"May","2018 May/June NSC Exam Papers","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=J9_Dav6m6fU%3d&tabid=2182&portalid=0&mid=8254","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2018 May paper 2 afrikaans NA All",8254,"https://www.education.gov.za/LinkClick.aspx?fileticket=LwFLOGL7SXw%3d&tabid=2182&portalid=0&mid=8254","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
8254,2018,"May","2018 May/June NSC Exam Papers","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=LmXUBXUYDtM%3d&tabid=2182&portalid=0&mid=8254","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2018 May paper 2 english NA All",8254,"https://www.education.gov.za/LinkClick.aspx?fileticket=JTLHNViASkM%3d&tabid=2182&portalid=0&mid=8254","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
8390,2018,"November","2018 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=usNJeMja6ss%3d&tabid=2268&portalid=0&mid=8390","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2018 November paper 1 afrikaans NA All",8390,"https://www.education.gov.za/LinkClick.aspx?fileticket=aVMQCgBL4Ms%3d&tabid=2268&portalid=0&mid=8390","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
8390,2018,"November","2018 November NSC Examination Papers ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=BdF-TMm5yaQ%3d&tabid=2268&portalid=0&mid=8390","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2018 November paper 1 english NA All",8390,"https://www.education.gov.za/LinkClick.aspx?fileticket=f9ZJMImjDIU%3d&tabid=2268&portalid=0&mid=8390","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
8390,2018,"November","2018 November NSC Examination Papers ","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=X3jWN-k4rUw%3d&tabid=2268&portalid=0&mid=8390","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2018 November paper 2 afrikaans NA All",8390,"https://www.education.gov.za/LinkClick.aspx?fileticket=rnyPbJVnxIE%3d&tabid=2268&portalid=0&mid=8390","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
8390,2018,"November","2018 November NSC Examination Papers ","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=YARoVvdOPEU%3d&tabid=2268&portalid=0&mid=8390","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2018 November paper 2 english NA All",8390,"https://www.education.gov.za/LinkClick.aspx?fileticket=5f7CS_qgpy0%3d&tabid=2268&portalid=0&mid=8390","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
8907,2019,"May","2019 May/June Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=SZjFeCArqQg%3d&tabid=2468&portalid=0&mid=8907","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2019 May paper 1 afrikaans NA All",8907,"https://www.education.gov.za/LinkClick.aspx?fileticket=qMzKw5JQkyA%3d&tabid=2468&portalid=0&mid=8907","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
8907,2019,"May","2019 May/June Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=386svx9NgXE%3d&tabid=2468&portalid=0&mid=8907","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2019 May paper 1 english NA All",8907,"https://www.education.gov.za/LinkClick.aspx?fileticket=HmUHou1XCdw%3d&tabid=2468&portalid=0&mid=8907","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
8907,2019,"May","2019 May/June Examination Papers","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=_HZYNb7_fFU%3d&tabid=2468&portalid=0&mid=8907","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2019 May paper 2 afrikaans NA All",8907,"https://www.education.gov.za/LinkClick.aspx?fileticket=_pthL-vQ3rI%3d&tabid=2468&portalid=0&mid=8907","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
8907,2019,"May","2019 May/June Examination Papers","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=QRfrQcl4XkQ%3d&tabid=2468&portalid=0&mid=8907","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2019 May paper 2 english NA All",8907,"https://www.education.gov.za/LinkClick.aspx?fileticket=TuZYEynEma0%3d&tabid=2468&portalid=0&mid=8907","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
9623,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=fA5BYU-eU_E%3d&tabid=2702&portalid=0&mid=9623","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2020 November paper 1 afrikaans NA All",9623,"https://www.education.gov.za/LinkClick.aspx?fileticket=BkaWZ-SoQlY%3d&tabid=2702&portalid=0&mid=9623","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
9623,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=uvVxM4oFNA4%3d&tabid=2702&portalid=0&mid=9623","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2020 November paper 1 english NA All",9623,"https://www.education.gov.za/LinkClick.aspx?fileticket=vneIpMC_Rcg%3d&tabid=2702&portalid=0&mid=9623","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
9623,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=sb-gdNjNDGg%3d&tabid=2702&portalid=0&mid=9623","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2020 November paper 2 afrikaans NA All",9623,"https://www.education.gov.za/LinkClick.aspx?fileticket=hdlyROzCn34%3d&tabid=2702&portalid=0&mid=9623","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
9623,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=TaNsXFOsAXY%3d&tabid=2702&portalid=0&mid=9623","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2020 November paper 2 english NA All",9623,"https://www.education.gov.za/LinkClick.aspx?fileticket=HH_ke0RDAds%3d&tabid=2702&portalid=0&mid=9623","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
9906,2021,"May","2021 NSC/SC May/June Examinations","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=fA5BYU-eU_E%3d&tabid=2837&portalid=0&mid=9906","economics","application/pdf","afrikaans","paper 1",NA,"All",NA," ","economics paper 1","economics 2021 May paper 1 afrikaans NA All",9906,"https://www.education.gov.za/LinkClick.aspx?fileticket=0qCI0Hi70hE%3d&tabid=2837&portalid=0&mid=9906","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
9906,2021,"May","2021 NSC/SC May/June Examinations","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=ioKd6eIZIzU%3d&tabid=2837&portalid=0&mid=9906","economics","application/pdf","english","paper 1",NA,"All",NA," ","economics paper 1","economics 2021 May paper 1 english NA All",9906,"https://www.education.gov.za/LinkClick.aspx?fileticket=cyBn34o-ROg%3d&tabid=2837&portalid=0&mid=9906","economics","economics paper 1","economics","Paper 1","1.1.1 ",1.2
9906,2021,"May","2021 NSC/SC May/June Examinations","Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=sb-gdNjNDGg%3d&tabid=2837&portalid=0&mid=9906","economics","application/pdf","afrikaans","paper 2",NA,"All",NA," ","economics paper 2","economics 2021 May paper 2 afrikaans NA All",9906,"https://www.education.gov.za/LinkClick.aspx?fileticket=9LGtxNrUo8k%3d&tabid=2837&portalid=0&mid=9906","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
9906,2021,"May","2021 NSC/SC May/June Examinations","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=gl72qJYGMFc%3d&tabid=2837&portalid=0&mid=9906","economics","application/pdf","english","paper 2",NA,"All",NA," ","economics paper 2","economics 2021 May paper 2 english NA All",9906,"https://www.education.gov.za/LinkClick.aspx?fileticket=DixWB7mD_3Q%3d&tabid=2837&portalid=0&mid=9906","economics","economics paper 2","economics","Paper 2","1.1.1 ",1.2
